"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.11137,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.03642,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",97.96418,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.77007,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.43526,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.06369,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.70147,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.53135,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",96.49409,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",96.49078,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",96.54898,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.63275,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.66496,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.83006,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.25196,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.76453,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.26273,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.62482,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.79399,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.75445,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.53937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.38321,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.56637,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.89493,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.19391,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.33302,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.39471,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.35792,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.3101,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.33915,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.51679,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.74066,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.92709,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.0449,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.1383,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2415,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.3493,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.266,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0451,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.7664,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.62823,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.5819,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.67919,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0543,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6172,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0007,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.1729,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0539,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7141,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.3641,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1149,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.1348,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.2702,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4125,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.4754,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.526,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.6097,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6509,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.3693,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.5611,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.18713,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.76236,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.50591,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.22282,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.18856,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.88155,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.25746,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.28173,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.06895,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.6976,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.31007,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.96864,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.60824,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.73212,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.19402,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.76685,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.27653,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-04",97.46977,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-05",96.9834,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-06",96.36502,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-07",95.41651,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-08",94.78886,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-09",94.60575,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-10",94.89341,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-11",95.49165,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-12",96.13716,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-01",96.63205,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-02",96.89075,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-03",96.8409,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-04",96.60986,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-05",96.82178,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-06",97.27062,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-07",97.82111,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.23199,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.27332,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.18114,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.82485,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.29392,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-01",97.00691,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-02",96.70895,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-03",96.55023,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-04",96.69143,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-05",96.89359,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-06",97.21785,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-07",97.69956,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.02409,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.40536,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-10",98.7914,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.37351,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.75491,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.82797,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.8379,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.7409,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.41679,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.08759,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.94903,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.07938,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.23171,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.09929,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.41055,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-11",97.35832,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-12",96.76915,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-01",96.41027,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-02",96.29601,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-03",96.25522,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-04",96.36703,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-05",96.4823,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-06",96.35913,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-07",96.24008,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-08",96.08497,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-09",96.08566,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-10",96.10394,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-11",96.06651,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-12",96.04567,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-01",96.04938,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-02",96.16582,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-03",96.60913,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-04",97.08356,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-05",97.60155,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.15766,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.40845,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.45191,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.52729,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.07044,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.97075,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.6957,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.0478,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.3544,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.646,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.8441,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.8654,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.7948,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.369,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.7403,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.1351,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1862,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.6331,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.9394,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-01",101.0078,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.0468,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.1072,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9932,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.944,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2039,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.6507,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.1051,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.5758,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-10",103.0533,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-11",103.8049,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-12",104.6259,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-01",105.0275,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-02",105.147,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-03",105.0992,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-04",105.005,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-05",104.7424,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-06",104.585,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-07",104.5247,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",104.2559,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.8788,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",103.3769,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",103.0437,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.9455,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.8343,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",102.5183,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.1952,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.8289,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.5463,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.5587,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.6532,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.8722,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",102.0235,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.7336,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.939,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.97861,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.90401,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.64874,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.7318,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.46014,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.83151,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.18793,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.47655,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.84384,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.22323,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.31415,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.38978,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.73618,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.35412,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.1073,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.5,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.5566,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.4286,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.2391,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0378,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.74301,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.41741,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.2163,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.29285,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.05942,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.81746,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.68021,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.39415,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.29244,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.39384,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.40545,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.43748,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.44756,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.08506,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.49712,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.77611,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.22598,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.3661,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-02",96.97269,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.73009,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.44044,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.73608,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.63065,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.34705,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.92829,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.42208,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.22545,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.37903,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.36797,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.50183,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.8373,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.01971,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.93681,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.93206,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.17038,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.56859,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.87868,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.22942,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.69263,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.2044,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.6461,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.9015,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8847,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1013,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.2798,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.367,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.3004,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.2174,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2498,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.3351,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.604,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.8752,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.2025,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.381,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.51,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.4685,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.2061,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.835,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.5698,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.4315,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.5617,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.8916,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.2585,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.4226,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.6151,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.7308,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.6553,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.4459,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.3575,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.3352,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.3497,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.3456,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.4244,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.6757,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.8761,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.9299,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.9656,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.8373,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.7564,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.7027,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.728,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.7624,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.7376,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.725,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.7142,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8224,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8855,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9184,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.9283,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.9315,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.8442,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.6277,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.4997,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.5817,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.6562,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.7768,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.8975,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.9001,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.8693,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.8179,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.7179,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.601,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.6838,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.7671,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.8458,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.9018,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.9984,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.9771,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.831,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",102.7258,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.6516,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.6021,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.5254,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.4223,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.1025,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.0639,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.23397,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.35387,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.34283,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.69748,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.09658,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.19471,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.0146,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.82429,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.57526,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.2164,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.16563,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.67949,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.65653,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.2472,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.523,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.6141,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.5681,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-02",98.62965,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-03",98.72168,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-04",98.84358,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-05",98.95828,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-06",99.00024,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-07",98.93405,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.799,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.68876,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-10",98.7131,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-11",98.9349,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.34588,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.86125,
